615,緊,15,"糸
幺
小
臣
又",キン,"し.める
し.まる","M21.29,15.33c0.69,0.69,0.9,1.67,0.9,2.58c0,0.35-0.09,18.8,0.01,27.83c0.02,2.22,0.04,3.8,0.03,4.32
M23.28,16.59c2.91-0.43,15.63-2.47,23.34-3.33c1.31-0.15,2.99-0.52,4.34-0.31
M35.34,15.89c0.49,0.19,0.9,0.9,0.9,1.33c0,1.66-0.07,4.27-0.11,6.91
M23.41,26.97c6.77-1.02,16.47-2.37,22.1-3.21c2.78-0.42,4.48,0.74,4.13,3.03c-0.31,1.99-0.9,3.09-1.84,5.44
M23.38,36.72c2.47-0.37,14.53-2.01,21.4-2.78c1.97-0.22,3.48-0.39,4.15-0.46
M35.55,36.11c0.54,0.54,0.9,1.39,0.9,2.33c0,2.68-0.02,4.04-0.07,6.68
M23.38,48.26c2.87-0.42,14.81-2.12,22.5-2.95c1.58-0.17,3.08-0.33,4.66-0.09
M57.91,16.35c1.71,0.37,3.5,0.39,5.24,0.06c4.04-0.76,12.2-3.01,15.9-3.82c2.55-0.56,4.38,0.71,3.04,3.75C76.28,29.63,66.55,39.7,55.75,44.75
M57.07,22.82c2.99,0.5,15.35,11.82,26.47,18.69c2.47,1.53,5.07,3.26,7.7,4.51
M50.16,50c0.22,1.5-0.23,2.2-1.49,3.03c-5.67,3.72-8.54,5.47-14.28,9.02c-0.94,0.58-0.87,2.23,1,1.96c7.74-1.14,14.49-1.89,21.36-2.01
M69.2,53.47c0.05,0.9-0.57,2.4-1.75,3.12C56.98,62.95,49.5,66.75,32.1,75.91c-1.69,0.89-1.48,2.14,0.48,1.81c8.16-1.37,31.78-4.51,42.26-5.82
M69.87,64.98c4.34,2.4,11.21,9.87,12.29,13.6
M54.37,77.57c0.59,0.59,0.97,1.56,0.97,2.71c0,2.59-0.05,8.89-0.08,14.22c-0.01,1.64-0.01,3.18-0.01,4.5
M38.33,83.93c0.17,0.82-0.2,1.7-1.08,2.48c-3.73,3.31-13.38,9.07-19,11.66
M71,82.88c5.54,2.78,15.02,10.19,17,12.97",nieznane znaczenie,,true,JLPT 1
616,枯,9,"口
十
木",コ,"か.れる
か.らす","M14.78,42.22c1.97,0.53,5.18,0.32,6.63,0.08c5.77-0.96,16.32-3.18,22.13-4.34c1.26-0.25,3.08-0.58,4.47-0.34
M33.11,15c1.07,1.07,1.54,2.5,1.54,4.92c0,6.52,0.03,45.84,0.04,68.7c0,3.26,0,6.18,0,8.62
M33.19,41.53c0,1.47-0.87,3.69-1.62,5.35C26.52,57.98,21.75,66,14.11,75.09
M37.88,48c2.76,1.82,7.3,7.72,9.62,11.25
M48.05,45.03c2.95,0.59,5.17,0.39,7.58,0.14c9.03-0.93,24.87-3.04,35.26-4.16c2.66-0.29,5.15-0.37,7.86,0.21
M70.65,17.25c1.11,1.11,1.83,2.75,1.83,4.78c0,6.1-0.04,32.22-0.04,42.08
M53.54,65.89c0.97,0.97,1.31,2.26,1.54,3.74c0.65,4.17,1.65,11.37,2.51,17.89c0.24,1.82,0.46,3.59,0.67,5.23
M56.31,67.44C64.14,66.6,79,65,86.24,64.43c3.7-0.29,4.96,1.22,4.35,4.84c-0.83,4.93-2.11,11.04-3.21,16.9
M58.95,88.97c5.63-0.3,16.94-0.87,25.55-1.33c2-0.11,3.85-0.21,5.42-0.3",nieznane znaczenie,,true,JLPT 2
617,募,12,"大
日
力
艾",ボ,つの.る,"M20.5,21.06c2.49,0.86,5.22,0.7,7.75,0.34c10.63-1.52,37.84-3.8,49.01-4.22c2.96-0.11,5.61-0.01,8.5,0.59
M36.5,12.49c1.25,0.89,1.81,1.77,2,2.49c1.75,6.71,2,10.16,2.5,12.6
M68.07,11c0.38,0.86,0.28,1.98-0.05,3.06c-1.56,5.12-1.98,7.12-3.76,12.24
M30.77,33.73c0.75,0.75,1.35,2.11,1.52,2.73c0.92,3.31,2.17,8.93,3.03,12.83c0.51,2.33,0.88,4.04,0.94,4.28
M32.89,34.92c6.86-0.8,30.77-3.43,38-4.03c2.75-0.23,5.82,0.98,5.06,4.12c-0.73,3.02-2.28,7.68-3.51,11.45c-0.54,1.64-0.93,2.41-1.6,3.7
M35.14,43.28c9.61-1.4,28.36-3.4,38.21-3.74
M36.94,51.22c11.93-1.34,23.77-2.48,33.68-2.77
M14.12,64.69c3.51,0.88,7.19,0.76,10.75,0.31C44.62,62.5,67.5,60.5,84,60.02c3.47-0.1,7.12-0.22,10.5,0.88
M43.96,56.18c0.17,0.69-0.02,1.73-0.45,2.48C37.5,69.25,27.62,78.38,13.5,84.75
M60.25,56.35C63,57,76.19,69.14,84.87,75.79c2.31,1.77,4.74,3.38,7.38,4.62
M36.78,77.78c1.76,0.75,4.24,0.58,6.08,0.28c6.46-1.06,17.72-3.21,22.75-4.02c3.33-0.54,5.16,0.11,4.57,3.88c-0.67,4.24-2.9,10.49-5.9,15.31c-2.81,4.52-4.78,3.9-7.54,1.56
M53.68,67.93c0.07,0.7,0.22,1.84-0.13,2.83c-2.42,6.87-9.05,18.49-23.47,27.36",nieznane znaczenie,,true,JLPT 2
618,趣,15,"耳
走
土
又",シュ,"おもむき
おもむ.く","M18.31,28.9c1.32,0.54,3.12,0.22,4.44,0.07c4.75-0.52,10.82-1.9,15.23-2.38c1.39-0.15,2.59-0.25,3.95,0.09
M30.23,13.96c0.84,0.84,1.48,2.1,1.48,3.58c0,4.59-0.08,20.95-0.08,23.71
M13.58,43.61c1.8,0.79,4.46,0.4,6.31,0.12c7.37-1.1,16.06-2.46,22.62-3.27c1.76-0.22,3.17-0.34,4.89,0.11
M31.65,44.82c0.83,0.83,1.16,2.3,1.16,3.7c0,0.93-0.06,20.53-0.06,27.6
M33.93,58.88c4.45-0.76,6.45-1.26,10.71-1.87c1.02-0.15,1.64,0.13,2.16,0.26
M21.88,56.74c0.12,0.88,0.18,1.92-0.06,2.96C20.25,66.5,16.5,79,10.86,88.31
M18.78,73.4c10.81,2.17,38.43,11.45,53.58,15.54c5.94,1.6,12,2.74,18.14,3.21
M46.9,25.99c1.85,0.38,3.43,0.2,4.96-0.05c5.16-0.85,12.67-2.55,18.51-3.23c1.52-0.18,2.95-0.33,4.44,0.09
M53.24,27.68c0.79,0.79,0.83,1.95,0.83,3.72c0,1.57-0.07,30.07-0.07,35.73
M55.21,38.64c5.47-1.02,6.95-1.41,11.79-1.91
M55,51.72c4-0.6,7.62-1.22,11.94-1.83
M46.7,69.57c1.42,0.81,2.55,0.81,3.85,0.2c2.75-1.3,7.45-3.64,15.95-7.51
M67.11,25.58c0.96,0.96,1.01,2.33,1.01,3.82c0,1.1-0.01,25.98-0.01,42.59c0,2.89,0,5.53,0,7.75
M75.24,36.24c1.26,0.26,2.53,0.38,3.93,0s9.15-2.4,10.11-2.78c1.53-0.6,3.22,0.43,2.81,2.27c-3.75,16.68-8.21,29.27-18.4,35.7
M75.78,47.04c7.22,5.21,13.47,13.21,18.1,24.01",nieznane znaczenie,,true,JLPT 1
619,雲,12,"一
雨
二
厶",ウン,"くも
-ぐも","M34.21,18.07c1.59,0.18,3.65,0.3,5.08,0.14c0.35-0.04,0.72-0.08,1.1-0.12c6.92-0.75,18.73-2.14,27.81-2.95c2.01-0.18,3.69-0.15,5.54,0.1
M24.54,29c-0.17,5.3-1.64,10.11-2.73,15.47
M26.02,31.17c16.23-2.04,39.36-4.54,56.48-5.42c11.49-0.59,3.75,5.75,0.75,8
M52.48,19.59c0.91,0.91,1.57,2.41,1.57,3.82c0,0.3,0.04,13.99,0.05,21.84c0,2.18,0.01,3.93,0.01,4.84
M34.72,36.98c2.67,0.69,6.32,3,7.78,4.15
M32.72,46.88c2.5,0.75,6.12,3.01,7.49,4.26
M65.93,33.77c3.53,1.3,7.53,3.9,8.94,4.98
M65.7,45.19c2.85,0.8,6.74,3.22,8.3,4.56
M36.5,59.2c1.42,0.27,3.8,0.4,5.21,0.27c9.21-0.84,15.69-1.84,25.2-2.31c2.36-0.12,4.03,0.13,5.21,0.26
M17.5,72.41c3.6,0.44,7.19,0.47,10.76,0.05c16.62-1.96,36.6-3.48,53.89-4.17c4.75-0.19,7.6-0.06,9.98,0.13
M51.43,73.28c0.07,1.22-0.47,2.87-1.36,3.87C45.75,82,40.5,87,34.78,91.61c-1.97,1.59-2.11,3.21,1.01,2.48C42.5,92.5,61.58,89,72.5,87.5
M66.46,79.93C71,82.58,76.88,89.62,79.31,95",nieznane znaczenie,,true,JLPT 2
620,談,15,"火
言",ダン,,"M23.38,15.25c2.43,1.52,6.27,6.23,6.87,8.58
M10.37,33.77c0.82,0.23,3.19,0.32,4,0.23c7.62-0.75,17.75-2.12,23.37-2.9c1.35-0.19,3.42-0.14,4.1-0.02
M17.23,46.63c0.89,0.25,1.75,0.17,2.72,0.12c4.79-0.25,9.29-1,14.54-1.82c0.96-0.15,2.66,0.06,3.02,0.12
M17.48,59.27c0.87,0.23,2.01,0.21,3.14,0.12c4.75-0.39,8.88-1.14,13.49-1.87c0.91-0.14,2.49-0.28,3.66-0.14
M16.39,72.2c0.8,0.74,1.71,2.17,1.72,3.28c0.79,3.77,1.52,8.81,2.27,13.65c0.12,0.8,0.25,1.59,0.37,2.38
M18.56,73.19c6.44-0.9,12.23-1.87,18.17-2.77c1.49-0.22,2.64,1.3,2.43,2.33c-0.89,4.29-1.66,6.28-3.24,13.42
M21.47,89.02c4.13-0.47,8.07-1.05,13.28-1.73c0.85-0.11,1.74-0.23,2.67-0.35
M48.5,24.88c1.83,2,4.5,7.65,5,9.64
M82.95,19c0.05,1-0.34,2.23-0.92,2.99c-1.91,2.51-4.78,4.85-7.69,6.62
M63.64,11.25c0.93,0.93,1.16,2.49,1.13,3.19c-1.01,20.93-5.39,32.18-17.01,39.31
M63.76,30.83C71.66,38.17,81,45.61,87.28,49.77c2.16,1.43,3.54,2.51,6.09,2.98
M48.38,65.38c2.2,2,3.57,6.95,4.17,8.95
M83.96,59.4c0.17,0.97-0.19,2.27-0.93,3.14c-1.53,1.83-4.78,4.7-8.5,7.18
M64.19,51.38c0.97,0.97,1.34,2.75,1.32,4.06C65.12,78.62,52.38,91.5,38.43,96.5
M63.64,71.46c10.74,9.66,18.11,16.29,25.27,21.11c1.95,1.31,3.71,2.18,5.65,2.86",nieznane znaczenie,,true,JLPT 3
621,桜,10,"女
尚
木","オウ
ヨウ",さくら,"M12.28,39.22c1.85,0.41,4.3,0.21,5.59,0c4.45-0.7,11.43-2.24,16.79-3.29c1.24-0.24,3.22-0.43,4.86-0.31
M26.61,16c1.19,1.19,1.79,3.25,1.79,4.92c0,0.78,0.23,44.77,0.06,64.08c-0.04,4.34-0.08,7.43-0.11,8.5
M27.69,39.03c0,2.59-0.83,6.4-1.34,7.83c-4.18,11.72-8.22,18.51-14.74,28.23
M31.25,44.38c2.44,1.52,6.45,6.44,8.5,9.38
M43.62,22.61c3.42,5.04,7.08,13.87,7.57,16.39
M60.31,19.19c1.87,2.94,6.36,10.65,7.1,15.42
M87.34,17.25c0.6,1.07,0.67,2.63-0.35,4.54C85,25.5,80.75,33.38,76.53,39.17
M64.92,45.62c0.36,1.16,0.26,2.65-0.18,4.04C62.38,57.12,59.12,64.38,54,72.07c-1.1,1.66-0.87,2.3,0.82,2.75c8.65,2.29,18.01,4.74,26.07,12.54c2.69,2.6,5.11,5.69,7.11,9.38
M78.53,56.65c0.34,1.35,0.48,3.43,0.06,4.74C75,72.62,67.25,86.5,47.52,94.5
M39.2,61.14c2.29,0.81,5.3,0.79,7.62,0.49c12.43-1.62,26.3-3.37,40.69-4.19c2.7-0.15,5.74-0.31,8.29,0.54",nieznane znaczenie,,true,JLPT 1
622,娘,10,"艮
女",ジョウ,"むすめ
こ","M28.06,19.62c0.4,1,0.62,2.38,0.41,3.82c-1.01,7.08-4.72,27.94-9.48,38.77c-0.78,1.77,0.4,2.4,0.91,2.52c6.3,1.53,11.32,4.34,15.74,7.91c2.14,1.73,4.09,3.76,5.85,6.15
M41.5,37.39c0.38,1.48,0.21,4.35-0.17,6.18C38.75,56.12,31.12,79.25,13.5,90.5
M11.75,47.61c0.62,1.26,1.38,1.89,3.22,1.5c2.11-0.45,18.03-4.36,30.53-7.23
M66.5,11.75c1.06,1.06,1.35,2.44,1.35,3.64c0,3.61-0.02,7.11-0.02,10.05
M52.76,27.73c1.86,0.77,2.93,0.81,5.48,0.46c6.11-0.85,16.49-2.09,21.26-2.69c3.39-0.43,5.2,0.08,4.92,3.75c-0.38,4.73-1.28,13.19-2.22,18.74c-0.36,2.1-0.68,3.74-0.92,4.55
M56.38,40.5c6.62-0.75,19.25-2.12,26.07-2.65
M56.09,53.17c7.91-0.87,15.54-1.62,24.13-2.45
M53.76,28.23c1,1,1.1,2.11,1.1,3.2c0,5.07,0.01,50.07,0.01,54.77c0,4.5,1.13,5.06,3.69,2.62c3.07-2.91,6.05-5.88,9.88-9.69
M91.72,53.55c0,1.2-0.31,1.87-1.22,3.09c-1.75,2.37-6.75,7.49-9.92,9.97
M63.13,54.23c4.9,3.84,16.37,20.14,24.61,28.65c2.21,2.28,4.76,4.74,7.83,6.51",nieznane znaczenie,,true,JLPT 3
623,向,6,"口
冂",コウ,"む.く
む.い
-む.き
む.ける
-む.け
む.かう
む.かい
む.こう
む.こう-
むこ
むか.い","M49.51,18.39c0.24,0.98,0.04,2.08-0.33,2.85C45.62,28.5,43,32.75,34.06,42.97
M18.75,42.5c1,1,1.66,2.28,1.78,3.64c0.41,4.91,1.18,24.14,1.58,36.73c0.06,1.78,0.1,3.42,0.14,4.87
M21.35,45.1c16.03-1.85,61.13-7.17,62.97-7.43c2.93-0.42,6.74,1.55,6.66,5.33c-0.22,9.76-3.67,33.44-6.49,42.28C81.12,95.75,78.62,90.12,76,86
M38.75,55.53c0.8,0.8,1.29,1.9,1.35,2.4c0.67,5.55,1.13,8.83,1.97,14.58c0.13,0.93,0.28,1.92,0.43,2.99
M41.03,57.28c10.34-1.53,17.23-2.44,24.75-3.54c2.47-0.36,3.35,1.14,2.97,2.76c-1,4.35-2.25,7.5-3.33,13.38
M43.52,73.26c5.61-0.5,12.98-1.38,21.6-2.24c1.16-0.12,2.32-0.09,3.46-0.11",nieznane znaczenie,,true,JLPT 3
624,畑,9,"火
田",,"はた
はたけ
-ばたけ","M13.38,38.38c2.37,2.82,5.81,10.81,6.46,13.62
M42.15,29.5c0.35,1.12,0.4,2.24-0.18,3.59c-0.97,2.29-6.41,11.05-9.5,14.16
M28.5,17.25c0.77,0.75,0.97,1.75,1.03,3c2.09,46-3.28,61.62-17.53,73.5
M31.25,66.75c4.45,2.96,10.08,12.31,11.25,16.5
M53,32.94c1.09,1.09,1.65,2.7,1.71,3.78c0.62,12.35,0.88,27.26,1.38,42.53c0.04,1.16,0.08,2.31,0.12,3.47
M54.88,34.77c10.39-0.89,28.19-2.9,35.95-3.76c2.85-0.32,4.3,2.25,4.14,4.62c-0.51,7.82-1.75,29.09-2.96,40.9c-0.13,1.31-0.27,2.52-0.41,3.58
M72.14,34.52c1.29,1.29,1.96,3.28,1.96,5.24c-0.02,10.77,0.19,34.89,0.19,38.52
M56.74,56.48c5.39-0.73,31.39-2.73,35.65-2.75
M57.26,80.42c10.99-0.92,18.99-1.92,33.43-2.71",nieznane znaczenie,,true,
625,怒,9,"女
心
又","ド
ヌ","いか.る
おこ.る","M34.12,13.62c0.38,0.86,0.57,2.26,0.38,3.5c-0.97,6.08-4.99,21.12-9.27,28.24c-0.88,1.46,0.38,2.07,0.88,2.16c5.29,1.05,12.02,3.75,17.25,6.99c1.74,1.08,4.15,3,5.65,4.97
M46.01,25.04c0.36,0.96,0.36,2.33,0.11,3.64C44.12,39.22,38.5,55.38,23.5,63
M13,37.57c0.78,1.19,1.88,1.21,3.9,0.69c7.97-2.02,20.22-4.89,31.85-8.1
M57.14,22.19c2.12,0.46,3.84,0.2,5.99-0.15c5.49-0.89,17.83-3.35,19.1-3.65c2.4-0.57,3.73,1.22,2.52,3.97C78.6,36.28,68.5,49.61,55.78,55.43
M57.22,30.62c2.97,0.55,16.34,13.94,27.38,21.55c2.32,1.6,5.28,3.33,7.88,4.42
M20.4,75.32c0.28,2.5-2.81,13.51-5.07,17.67
M32,70.25c7,13.25,16.75,23.5,41.78,23.68c11.47,0.08,12.22-2.43,4.15-9.44
M54.41,69.25c2.34,4.12,5.22,9.38,6.88,3.21
M83.38,69.23c4.62,2.39,7.74,4.89,11.85,10.36",nieznane znaczenie,,true,JLPT 3
626,泣,8,"汁
立",キュウ,な.く,"M21.88,17.88c4.28,1.45,11.05,5.96,12.12,8.22
M15.25,43.25c4.32,1.23,11.17,5.08,12.25,7
M16.75,87.21c1.5,1.31,3.31,1.36,4.25-0.25c2.75-4.7,5.5-10.45,8-16.45
M62.5,17c1,0.75,1.75,2,1.75,3.75s0,12.25,0,17
M41.25,40.95c2.11,0.59,4.38,0.32,6.52,0.1c7.96-0.81,24.5-3.43,34.23-4.13c2.44-0.18,4.83-0.25,7.25,0.16
M49.25,49.75c3.71,9.23,5.86,20.47,6.79,28.32
M78.38,43c0.8,1.31,0.79,3.03,0.55,4.09c-2.34,10.34-6.83,29.12-8.43,34.79
M37.5,85.8c2.86,0.77,6.2,0.47,9.12,0.17c13.36-1.36,27.41-2.62,42.63-3.37c2.88-0.14,5.64,0.01,8.5,0.47",nieznane znaczenie,,true,JLPT 1
627,値,10,"化
十
目
｜
一",チ,"ね
あたい","M35,15.5c0.24,2.06,0.18,3.51-0.61,5.27C29.38,32.03,22.5,44.62,11,57.29
M25.53,41.5c0.8,0.8,1.26,2.22,1.26,3.48c0,12.64-0.01,32.9-0.01,44.4c0,2.79-0.03,5.11-0.03,6.75
M47.4,30.21c1.86,0.52,4.84,0.43,6.74,0.16C66,28.71,74.62,27.5,88.75,26.22c2.06-0.19,4.18-0.29,6.23,0.01
M70.48,14.76c0.82,0.82,1.09,1.88,1.01,2.89c-0.74,9.6-1.24,13.73-2.41,23.35
M53.94,42.36c0.72,0.72,1.25,2.34,1.25,3.5c0,0.87-0.01,21.46-0.02,31.76c0,1.85,0,3.37,0,4.38
M56.08,43.76c4.04-0.51,25.48-3.79,28.27-4.1c2.18-0.24,3.72,0.96,3.72,2.59c0,2.62-0.09,28.49-0.09,32.49c0,1.9,0,3.7,0,5.32
M56.24,55.49c5.75-0.46,25.67-2.99,30.38-3.2
M56.47,67.19c7.68-0.84,22.6-2.73,30.06-3.07
M56.16,79.3c8.96-1.17,27.16-2.76,31.02-2.94
M41.25,53c1.06,1.06,1.5,3,1.5,5.5s0,25.5,0,30.25c0,4.12,0.75,4.58,4.25,4.25c14.5-1.38,29.75-2.38,44.75-2.75c2.75-0.07,5.38,0,7.25,0.25",nieznane znaczenie,,true,JLPT 3
628,宅,6,"ノ
一
乙
宀",タク,,"M51.56,12.5c0.91,0.91,1.79,2.5,1.79,4.32c0,1.81-0.09,4.43-0.09,7.65
M23.27,25.85c0,4.11-3.91,15.41-5.69,18.15
M23.54,28.95c19.96-2.32,41.71-5.2,60.07-5.82c12.38-0.42,2.75,7.06,0.1,8.92
M67.52,34.25c0,0.88-0.61,1.95-1.17,2.32c-8.48,5.56-19.6,9.93-33.6,14.23
M18.75,68.5c3.96,0.85,7.66,0.38,11.57-0.39c13.09-2.6,27.93-5.61,43.8-7.51c3.69-0.44,7.45-0.91,11.13-0.1
M49.5,48.45c0.96,0.96,1.15,2.65,1.15,4.01c0,4.91-0.15,22.78-0.15,29.49C50.5,93.5,52,96,72.25,96c18.75,0,20-2.25,20-12.11",nieznane znaczenie,,true,JLPT 3
629,器,15,"口
大",キ,うつわ,"M22.8,15.59c0.76,0.61,1.2,1.4,1.33,2.37c0.94,3.23,1.96,8.62,2.72,13.4c0.17,1.09,0.33,2.15,0.47,3.14
M25.06,16.86c7.67-1.42,14.62-2.42,19.07-2.94c2.67-0.31,4.29,0.04,3.6,2.99c-0.85,3.66-2.09,7.45-3.32,12.3
M28.24,32.06c4.29-0.43,9.05-0.94,14.66-1.56c0.92-0.1,1.85-0.21,2.81-0.31
M59.8,15.09c0.74,0.74,1.37,1.95,1.61,2.9c0.87,3.49,1.71,7.11,2.41,11.1c0.18,1.03,0.34,2.08,0.5,3.16
M61.81,15.86c7.04-1.29,15.47-2.56,20.32-3.16c3.18-0.39,4.6,0.09,3.69,3.45c-0.93,3.43-2,6.44-3.17,11.05
M64.99,30.31c4.24-0.42,9.85-1.16,15.64-1.64c1.02-0.09,2.05-0.16,3.08-0.23
M23.88,49.61c3.08,0.74,6.03,0.21,9.13-0.1c13-1.26,28.75-2.67,41-3.6c3.18-0.24,6.62-0.42,9.5,0.08
M53.38,32.88c0.37,1.09,0.49,2.39-0.01,3.64C45.62,56.12,31.25,68.12,14,78.79
M55.5,47.75c8.37,6.09,26.51,20.45,34.87,24.53c2.84,1.39,3.83,1.59,5.13,1.72
M25.3,78.34c0.73,0.58,1.41,1.59,1.54,2.51c0.9,3.1,1.72,8.42,2.41,13.17c0.2,1.4,0.39,2.76,0.57,3.99
M27.56,79.86c6.88-1.2,13.24-2.17,17.56-2.69c2.8-0.34,4.32,0.1,3.56,3.12c-0.84,3.38-1.82,6.65-3.02,11.4
M30.49,94.31c4.23-0.42,8.21-0.8,13.78-1.32c1.01-0.09,2.07-0.19,3.19-0.3
M56.55,76.59c0.82,0.41,1.54,1.81,1.65,2.89c0.94,3.41,1.78,9.07,2.46,13.89c0.14,1.01,0.28,1.97,0.41,2.88
M58.56,77.61c7.59-1.12,14.01-2.04,18.07-2.4c2.95-0.26,4.12,1.16,3.54,3.7c-0.78,3.39-1.57,6.83-2.76,11.54
M61.74,93.31c4.31-0.43,9.2-1,15.26-1.43c0.96-0.07,1.94-0.13,2.96-0.19",nieznane znaczenie,,true,JLPT 1
630,告,7,"ノ
口
土",コク,つ.げる,"M34.89,20.39c0.04,0.59,0.18,1.54-0.08,2.35C33.12,28,28.5,37.25,21,45.25
M33.13,34.17c1.62,0.21,2.91,0.19,3.85,0.13c9.4-0.55,21.77-2.05,32.4-3.37c2.16-0.27,4.37-0.41,6.5,0.11
M52.81,10.13c1.22,1.22,1.51,2.74,1.51,4.25c0,5.12,0,33.62,0,40.12
M12.88,58.73c1.92,0.54,5.45,0.75,7.36,0.54c19.89-2.14,47.39-4.89,66.43-6.23c3.19-0.22,5.12,0.26,6.72,0.53
M29.75,71.6c1.12,1.04,1.62,2.09,1.86,3.62c1.33,8.62,2.24,15.02,2.95,20.77c0.17,1.35,0.32,2.67,0.47,3.97
M32.64,74.21c13.21-2.16,31.39-4.69,40.98-5.52c3.64-0.32,6.11,1,5.16,4.95c-1.34,5.65-3.12,12.52-5.87,20.38
M36.04,97.38c9.92-0.53,24.79-1.6,34.96-2.14c1.84-0.1,3.53-0.18,5-0.24",nieznane znaczenie,,true,JLPT 3
631,紅,9,"工
糸
幺
小","コウ
ク","べに
くれない
あか.い","M30.08,17.17c0.29,1.14,0.23,2.57-0.4,3.74C26.95,26,23.68,31.37,19.65,36.18c-0.9,1.07-0.8,2.53,0.35,2.95c3.09,1.11,6.62,2.25,9.12,3.99
M41.8,26.43c0.2,0.82-0.07,2.5-0.5,3.09c-6.8,9.23-15.55,20.11-23.48,28.69c-2.45,2.66-1.27,4.74,1.65,3.84C26.12,60,31,58.12,41.02,54.77
M38.38,48.38c2.34,2.22,6.04,9.14,6.62,12.6
M29.89,60.62c0.87,0.87,1.23,2.13,1.23,3.59c0,9.05-0.12,16.62-0.17,22.54c-0.02,1.79-0.03,3.51-0.03,5.17
M19.87,70.6c0.13,0.86,0.11,2.55-0.13,3.16c-1.57,4.01-5.51,11.73-7.74,15.17
M40.18,66.04c2.75,2.47,4.85,8.2,5.49,10.44
M52.75,36.29c2.12,0.46,4.54,0.48,6.14,0.21c5.84-0.98,18.54-3.45,24.61-4.25c1.53-0.2,3.5-0.26,5,0.18
M69.04,37.5c0.92,0.92,1.41,2.25,1.41,3.74c0,13.44,0.02,22.76,0.02,38.51
M45.5,82.87c2.36,0.82,5.78,0.81,8.15,0.41c11.98-2.03,24.6-4.16,35.86-4.77c2.41-0.13,5.49-0.08,7.74,0.82",nieznane znaczenie,,true,JLPT 2
632,象,12,"勹
豕
口
一","ショウ
ゾウ",かたど.る,"M45,10.88c0.06,0.43,0.12,1.12-0.11,1.74C43.52,16.28,35.71,24.33,25,29.25
M45.66,15c0.96,0.13,1.67,0.17,2.98,0.05c4.21-0.4,11.06-1.32,14.03-1.9c2.7-0.53,3.48,0.96,2.01,2.74c-3.81,4.61-6.7,9.42-9.93,13.86
M25.58,34.83c0.92,0.42,1.63,1.18,1.85,2.02c1.13,4.32,1.64,6.45,2.44,9.43c0.31,1.17,0.67,2.48,1.13,4.11
M28.42,35.91c10.71-1.79,30.73-4.17,43.09-5.54c3.7-0.41,6.63-0.18,5.45,4.39c-0.59,2.29-1.45,4.32-2.81,6.94c-0.48,0.93-1.03,1.93-1.65,3.04
M51.24,34.58c0.72,0.72,0.9,1.54,0.9,2.58c0,1.96-0.01,4.84-0.01,6.59
M31.46,47.27c9.04-1.15,31.29-3.77,40.75-4.21
M48.4,47.68c0.1,0.4-0.17,1.39-0.69,1.86c-3.46,3.09-12.34,8.97-24.12,12.49
M46.5,53.81C55.88,61,62.25,78,53.83,93.46c-2.19,4.03-5.96,2.29-9.39-0.46
M48.25,58.31c0.09,0.46,0.18,1.19-0.17,1.85c-2,3.74-13.1,11.77-28.47,17.05
M53.49,67.48c0.11,0.59-0.13,1.63-0.72,2.39c-4.15,5.38-16.53,15-38.03,22.88
M77.5,50c0.12,0.81-0.22,1.9-0.64,2.29c-2.61,2.46-9,7.06-19.7,10.77
M56.75,65.23C62,69.12,77.72,80.42,85.33,85.6c2.37,1.62,4.82,2.87,7.29,3.52",nieznane znaczenie,,true,JLPT 2
633,束,7,"｜
一
口
ハ
木",ソク,"たば
たば.ねる
つか
つか.ねる","M24.25,26.39c2.62,0.36,5.6,0.27,8.01-0.02c10.76-1.28,30.24-3.62,41.86-4.68c3.13-0.28,6-0.32,8.13,0.06
M27.25,41.57c0.9,0.9,1.56,2.06,1.79,3.26c0.94,4.9,1.7,10.07,2.38,14.91c0.19,1.37,0.38,2.71,0.56,4.01
M29.74,43.64C42.5,41.75,69.5,39,76.33,38.49c2.93-0.22,4.77,2.45,4,4.64C78.25,49,77.75,51,76.11,55.49
M32.92,60.93c10.7-1.02,28.73-3.19,40.46-4.23c1.92-0.17,3.67-0.31,5.19-0.41
M52,11.25c1.12,1.12,1.5,2.62,1.5,4c0,0.88,0,55.63,0,76.5c0,3.52,0,6.08,0,7.25
M50.38,60c0,1-0.1,1.92-0.84,3.1C42.5,74.38,28.88,86.88,16.5,92.5
M56,60.5c4.35,3.21,20.69,16.75,28.89,23.01c2.73,2.08,5.36,3.74,8.49,4.62",nieznane znaczenie,,true,JLPT 3
